latitude,longitude,state,county
34.67,-118.15,California,Los Angeles County
34.65,-118.14,California,Los Angeles County
34.72,-118.14,California,Los Angeles County
34.71,-118.16,California,Los Angeles County
34.71,-118.15,California,Los Angeles County
34.71,-118.14,California,Los Angeles County
34.7,-118.14,California,Los Angeles County
34.7,-118.15,California,Los Angeles County
34.7,-118.16,California,Los Angeles County
34.69,-118.16,California,Los Angeles County
34.76,-118.28,California,Los Angeles County
34.77,-118.19,California,Los Angeles County
34.69,-118.2,California,Los Angeles County
34.69,-118.17,California,Los Angeles County
34.68,-118.17,California,Los Angeles County
34.67,-118.19,California,Los Angeles County
34.67,-118.17,California,Los Angeles County
34.65,-118.19,California,Los Angeles County
34.66,-118.17,California,Los Angeles County
34.67,-118.22,California,Los Angeles County
34.66,-118.23,California,Los Angeles County
34.66,-118.22,California,Los Angeles County
34.65,-118.21,California,Los Angeles County
34.65,-118.23,California,Los Angeles County
34.68,-118.27,California,Los Angeles County
34.65,-118.29,California,Los Angeles County
34.62,-118.32,California,Los Angeles County
34.58,-118.38,California,Los Angeles County
34.73,-118.61,California,Los Angeles County
34.7,-118.4,California,Los Angeles County
34.63,-117.92,California,Los Angeles County
34.59,-117.92,California,Los Angeles County
34.57,-117.93,California,Los Angeles County
34.53,-117.9,California,Los Angeles County
34.53,-117.96,California,Los Angeles County
34.53,-117.98,California,Los Angeles County
34.63,-118.09,California,Los Angeles County
34.62,-118.02,California,Los Angeles County
34.63,-118.18,California,Los Angeles County
34.61,-118.17,California,Los Angeles County
34.6,-118.16,California,Los Angeles County
34.6,-118.12,California,Los Angeles County
34.59,-118.15,California,Los Angeles County
34.56,-118.21,California,Los Angeles County
34.63,-118.22,California,Los Angeles County
34.64,-118.21,California,Los Angeles County
34.58,-118.12,California,Los Angeles County
34.58,-118.13,California,Los Angeles County
34.57,-118.14,California,Los Angeles County
34.56,-118.12,California,Los Angeles County
34.58,-118.1,California,Los Angeles County
34.57,-118.1,California,Los Angeles County
34.57,-118.09,California,Los Angeles County
34.58,-118.08,California,Los Angeles County
34.58,-118.07,California,Los Angeles County
34.58,-118.06,California,Los Angeles County
34.56,-118.07,California,Los Angeles County
34.56,-118.08,California,Los Angeles County
34.58,-118.03,California,Los Angeles County
34.57,-118.02,California,Los Angeles County
34.55,-118.01,California,Los Angeles County
34.55,-118.08,California,Los Angeles County
34.51,-118.07,California,Los Angeles County
34.43,-118.37,California,Los Angeles County
34.41,-118.4,California,Los Angeles County
34.52,-118.35,California,Los Angeles County
34.52,-118.22,California,Los Angeles County
34.5,-118.26,California,Los Angeles County
34.46,-118.27,California,Los Angeles County
34.44,-118.13,California,Los Angeles County
34.49,-117.89,California,Los Angeles County
34.48,-117.96,California,Los Angeles County
34.45,-117.79,California,Los Angeles County
34.4,-118.46,California,Los Angeles County
34.45,-118.5,California,Los Angeles County
34.52,-118.5,California,CAL Fire Los Angeles County
34.47,-118.48,California,Los Angeles County
34.46,-118.5,California,Los Angeles County
34.44,-118.52,California,Los Angeles County
34.44,-118.53,California,Los Angeles County
34.45,-118.53,California,Los Angeles County
34.46,-118.52,California,Los Angeles County
34.43,-118.51,California,Los Angeles County
34.42,-118.46,California,Los Angeles County
34.5,-118.44,California,Los Angeles County
34.44,-118.45,California,Los Angeles County
34.43,-118.49,California,Los Angeles County
34.42,-118.49,California,Los Angeles County
34.42,-118.48,California,Los Angeles County
34.42,-118.47,California,Los Angeles County
34.42,-118.43,California,Los Angeles County
34.43,-118.43,California,Los Angeles County
34.44,-118.55,California,Los Angeles County
34.42,-118.56,California,Los Angeles County
34.59,-118.61,California,Los Angeles County
34.53,-118.7,California,Los Angeles County
34.43,-118.66,California,Los Angeles County
34.47,-118.59,California,Los Angeles County
34.31,-118.61,California,Los Angeles County
34.39,-118.52,California,Los Angeles County
34.38,-118.53,California,Los Angeles County
34.38,-118.54,California,Los Angeles County
34.4,-118.52,California,Los Angeles County
34.37,-118.53,California,Los Angeles County
34.37,-118.54,California,Los Angeles County
34.36,-118.52,California,Los Angeles County
34.37,-118.55,California,Los Angeles County
34.37,-118.56,California,Los Angeles County
34.41,-118.55,California,Los Angeles County
34.38,-118.55,California,Los Angeles County
34.41,-118.56,California,Los Angeles County
34.39,-118.55,California,Los Angeles County
34.38,-118.61,California,Los Angeles County
34.24,-117.86,California,Los Angeles County
34.23,-118.12,California,Los Angeles County
34.32,-118.35,California,Los Angeles County
34.3,-118.38,California,Los Angeles County
34.36,-118.29,California,Los Angeles County
37.34,-119.53,California,CAL Fire Madera Mariposa Merced Unit
37.32,-119.51,California,Madera County
37.29,-119.56,California,Madera County
37.21,-119.45,California,Madera County
37.09,-119.65,California,Madera County
37.39,-119.59,California,Madera County
37.39,-119.66,California,Madera County
37.35,-119.68,California,Madera County
37.38,-119.72,California,Madera County
37.32,-119.65,California,Madera County
37.31,-119.64,California,Madera County
37.29,-119.6,California,Madera County
37.33,-119.62,California,Madera County
37.23,-119.91,California,Madera County
37.1,-119.85,California,CAL Fire Madera Mariposa Merced Unit
37.19,-119.68,California,Madera County
37.19,-119.77,California,Madera County
37.27,-119.67,California,Madera County
37.11,-120.31,California,Madera County
37.04,-120.35,California,Madera County
37.04,-120.25,California,Madera County
37.12,-120.16,California,Madera County
37.11,-120.27,California,Madera County
37.11,-120.25,California,Madera County
37.11,-120.26,California,Madera County
37.12,-120.27,California,Madera County
37.13,-120.26,California,Madera County
36.99,-120.43,California,Madera County
36.88,-120.29,California,Madera County
36.95,-120.06,California,Madera County
36.94,-120.06,California,Madera County
36.93,-120.04,California,Madera County
36.95,-120.05,California,Madera County
36.98,-120.21,California,Madera County
36.96,-120.16,California,Madera County
36.96,-120.11,California,Madera County
37.06,-120.08,California,Madera County
37,-120.09,California,Madera County
37.02,-120.06,California,Madera County
37.04,-119.94,California,Madera County
37.02,-120.09,California,Madera County
36.96,-119.95,California,Madera County
36.95,-120.02,California,Madera County
36.94,-119.9,California,Madera County
36.97,-119.85,California,Madera County
36.93,-119.88,California,Madera County
36.93,-119.87,California,Madera County
36.98,-120.07,California,Madera County
36.98,-120.06,California,Madera County
36.98,-120.05,California,Madera County
36.97,-120.05,California,Madera County
36.97,-120.06,California,Madera County
36.97,-120.07,California,Madera County
36.96,-120.07,California,Madera County
36.97,-120.08,California,Madera County
36.96,-120.1,California,Madera County
36.95,-120.09,California,Madera County
36.96,-120.08,California,Madera County
36.95,-120.08,California,Madera County
36.96,-120.05,California,Madera County
36.96,-120.06,California,Madera County
36.97,-120.04,California,Madera County
36.96,-120.04,California,Madera County
36.95,-120.04,California,Madera County
36.9,-119.98,California,Madera County
36.92,-119.81,California,Madera County
36.86,-119.98,California,Madera County
36.87,-120.13,California,Madera County
38.1,-122.49,California,Marin County
38.14,-122.54,California,CAL Fire Marin County
38.1,-122.55,California,Marin County
38.15,-122.62,California,Marin County
38.13,-122.59,California,CAL Fire Marin County
38.15,-122.58,California,Marin County
38.11,-122.57,California,CAL Fire Marin County
38.12,-122.59,California,CAL Fire Marin County
38.12,-122.58,California,CAL Fire Marin County
38.11,-122.6,California,CAL Fire Marin County
38.11,-122.65,California,CAL Fire Marin County
38.09,-122.61,California,CAL Fire Marin County
38.1,-122.58,California,CAL Fire Marin County
38.08,-122.58,California,CAL Fire Marin County
38.07,-122.55,California,CAL Fire Marin County
38.09,-122.56,California,Marin County
38.06,-122.56,California,CAL Fire Marin County
38.07,-122.41,California,CAL Fire Marin County
38.06,-122.51,California,CAL Fire Marin County
38.01,-122.53,California,CAL Fire Marin County
38.03,-122.44,California,CAL Fire Marin County
38.01,-122.45,California,Marin County
38,-122.51,California,CAL Fire Marin County
38,-122.49,California,Marin County
38.03,-122.55,California,CAL Fire Marin County
38.03,-122.57,California,CAL Fire Marin County
38.03,-122.56,California,Marin County
38.04,-122.59,California,Marin County
38.02,-122.57,California,CAL Fire Marin County
38.01,-122.56,California,CAL Fire Marin County
38.02,-122.55,California,CAL Fire Marin County
38.01,-122.55,California,CAL Fire Marin County
38,-122.54,California,CAL Fire Marin County
38,-122.55,California,CAL Fire Marin County
37.99,-122.54,California,CAL Fire Marin County
37.98,-122.52,California,CAL Fire Marin County
37.98,-122.54,California,CAL Fire Marin County
37.99,-122.55,California,CAL Fire Marin County
37.98,-122.53,California,CAL Fire Marin County
37.98,-122.55,California,CAL Fire Marin County
37.99,-122.51,California,CAL Fire Marin County
37.98,-122.51,California,CAL Fire Marin County
37.97,-122.51,California,CAL Fire Marin County
37.99,-122.47,California,CAL Fire Marin County
37.98,-122.46,California,Marin County
37.99,-122.49,California,CAL Fire Marin County
37.98,-122.49,California,CAL Fire Marin County
37.97,-122.53,California,CAL Fire Marin County
37.97,-122.54,California,CAL Fire Marin County
37.97,-122.52,California,CAL Fire Marin County
37.96,-122.51,California,Marin County
37.96,-122.52,California,CAL Fire Marin County
37.95,-122.52,California,CAL Fire Marin County
37.96,-122.53,California,CAL Fire Marin County
37.95,-122.47,California,Marin County
37.96,-122.5,California,Marin County
37.97,-122.5,California,Marin County
38.01,-122.64,California,CAL Fire Marin County
38.01,-122.68,California,CAL Fire Marin County
38.03,-122.7,California,CAL Fire Marin County
38.01,-122.65,California,Marin County
37.97,-122.59,California,Marin County
37.99,-122.61,California,Marin County
37.97,-122.62,California,CAL Fire Marin County
37.99,-122.59,California,CAL Fire Marin County
38,-122.6,California,CAL Fire Marin County
38.01,-122.59,California,Marin County
37.99,-122.57,California,CAL Fire Marin County
37.98,-122.57,California,CAL Fire Marin County
37.98,-122.58,California,CAL Fire Marin County
37.98,-122.56,California,CAL Fire Marin County
37.97,-122.56,California,CAL Fire Marin County
37.97,-122.57,California,CAL Fire Marin County
37.97,-122.55,California,CAL Fire Marin County
37.96,-122.57,California,Marin County
37.95,-122.56,California,CAL Fire Marin County
37.94,-122.56,California,CAL Fire Marin County
37.96,-122.64,California,Marin County
37.96,-122.54,California,CAL Fire Marin County
37.95,-122.54,California,CAL Fire Marin County
37.95,-122.53,California,CAL Fire Marin County
37.93,-122.53,California,CAL Fire Marin County
37.93,-122.54,California,CAL Fire Marin County
37.94,-122.54,California,Marin County
37.94,-122.52,California,CAL Fire Marin County
37.94,-122.53,California,CAL Fire Marin County
37.93,-122.52,California,CAL Fire Marin County
